id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-1k-0775,Exceptions,medium,What is the difference between throw and throws in Java?,,'throw' is an executable statement used to throw an exception instance; 'throws' is a keyword in method signatures declaring possible exceptions,'throw' is used in signatures; 'throws' is used in method bodies,'throw' is only for checked exceptions; 'throws' is for unchecked,They are completely interchangeable,A,'throw' is followed by an exception object and triggers exception propagation. 'throws' is part of the method header and declares that the method may throw the listed exception classes.
java-1k-0776,Java Building Blocks,medium,Which statement accurately describes JVM bytecode execution?,,"Bytecode is executed by the JVM, which interprets and JIT-compiles it into native machine code.",Bytecode is compiled into C++ source code before execution.,Bytecode is only compatible with the operating system on which it was compiled.,Bytecode can only run inside a web browser.,A,"Java bytecode (.class files) runs on any platform where a compatible JVM is installed, which converts it to native instructions via interpretation and JIT compilation."
java-1k-0777,Operators and Statements,medium,"What does the expression '1 + 2 + ""3"" + 4 + 5' evaluate to in Java?",,"""3345""","""12345""","""15""",Compiler error,A,"Evaluation proceeds left to right: 1 + 2 = 3 (numeric addition). 3 + ""3"" = ""33"" (string concatenation). ""33"" + 4 = ""334"" (string concatenation). ""334"" + 5 = ""3345""."
java-1k-0778,Core Java APIs,medium,Which method of java.time.LocalDate retrieves the day of the week as a DayOfWeek enum?,,getDayOfWeek(),getDay(),getWeekDay(),dayOfWeek(),A,"In Java 8's java.time package, LocalDate provides getDayOfWeek(), which returns the DayOfWeek enum constant."
java-1k-0779,Methods and Encapsulation,medium,Can a class declare multiple constructors with the exact same parameter types in a different order?,,"Yes, parameter order differences create valid distinct method signatures for overloading","No, parameter order does not distinguish overloaded constructors",Only if marked public,Only if constructors do not call this(),A,"In Java, method/constructor signatures are determined by parameter types and their order. Different orderings (e.g. (int, String) vs (String, int)) represent valid overloads."
java-1k-0780,Class Design,medium,Can an interface extend multiple interfaces in Java?,,"Yes, an interface may extend any number of parent interfaces using commas (e.g. interface C extends A, B {})","No, Java strictly prohibits multiple interface inheritance",Only if all methods are marked default,Only if both interfaces are public,A,"While Java classes support single class inheritance only, Java interfaces support multiple inheritance: an interface can extend multiple interfaces simultaneously."
java-1k-0781,Exceptions,medium,What is the difference between throw and throws in Java?,,'throw' is an executable statement used to throw an exception instance; 'throws' is a keyword in method signatures declaring possible exceptions,'throw' is used in signatures; 'throws' is used in method bodies,'throw' is only for checked exceptions; 'throws' is for unchecked,They are completely interchangeable,A,'throw' is followed by an exception object and triggers exception propagation. 'throws' is part of the method header and declares that the method may throw the listed exception classes.
java-1k-0782,Java Building Blocks,medium,Which statement accurately describes JVM bytecode execution?,,"Bytecode is executed by the JVM, which interprets and JIT-compiles it into native machine code.",Bytecode is compiled into C++ source code before execution.,Bytecode is only compatible with the operating system on which it was compiled.,Bytecode can only run inside a web browser.,A,"Java bytecode (.class files) runs on any platform where a compatible JVM is installed, which converts it to native instructions via interpretation and JIT compilation."
java-1k-0783,Operators and Statements,medium,"What does the expression '1 + 2 + ""3"" + 4 + 5' evaluate to in Java?",,"""3345""","""12345""","""15""",Compiler error,A,"Evaluation proceeds left to right: 1 + 2 = 3 (numeric addition). 3 + ""3"" = ""33"" (string concatenation). ""33"" + 4 = ""334"" (string concatenation). ""334"" + 5 = ""3345""."
java-1k-0784,Core Java APIs,medium,Which method of java.time.LocalDate retrieves the day of the week as a DayOfWeek enum?,,getDayOfWeek(),getDay(),getWeekDay(),dayOfWeek(),A,"In Java 8's java.time package, LocalDate provides getDayOfWeek(), which returns the DayOfWeek enum constant."
java-1k-0785,Methods and Encapsulation,medium,Can a class declare multiple constructors with the exact same parameter types in a different order?,,"Yes, parameter order differences create valid distinct method signatures for overloading","No, parameter order does not distinguish overloaded constructors",Only if marked public,Only if constructors do not call this(),A,"In Java, method/constructor signatures are determined by parameter types and their order. Different orderings (e.g. (int, String) vs (String, int)) represent valid overloads."
java-1k-0786,Class Design,medium,Can an interface extend multiple interfaces in Java?,,"Yes, an interface may extend any number of parent interfaces using commas (e.g. interface C extends A, B {})","No, Java strictly prohibits multiple interface inheritance",Only if all methods are marked default,Only if both interfaces are public,A,"While Java classes support single class inheritance only, Java interfaces support multiple inheritance: an interface can extend multiple interfaces simultaneously."
java-1k-0787,Exceptions,medium,What is the difference between throw and throws in Java?,,'throw' is an executable statement used to throw an exception instance; 'throws' is a keyword in method signatures declaring possible exceptions,'throw' is used in signatures; 'throws' is used in method bodies,'throw' is only for checked exceptions; 'throws' is for unchecked,They are completely interchangeable,A,'throw' is followed by an exception object and triggers exception propagation. 'throws' is part of the method header and declares that the method may throw the listed exception classes.
